row_id,Moisture_T30,Moisture_T15
480,-6.682010190565402,-6.603563517397376
481,-7.535814589221534,-6.566547622631545
482,-5.671768658253882,-6.126290444408283
483,-5.605038883366017,-5.996834837056852
484,-10.031989361199656,-10.110186068178393
485,-8.548885721241023,-9.264085306652952
486,-5.059769363645214,-5.825994001809049
487,-7.483964780247533,-7.065898193495298
488,-4.539083766384719,-5.096519487703837
489,-5.6667208620496226,-6.385229956399216
490,-8.964371117992144,-9.224199853450166
491,-4.525804601018217,-5.376705437333807
492,-10.276903041322445,-10.690349698814481
493,-5.396674097051573,-4.929661968624129
494,-5.173920295206891,-4.21349782574678
495,-10.001563261566803,-9.941344018028115
496,-9.097280430866723,-7.607599204983435
497,-8.462755224299162,-9.212702112842692
498,-8.900834998558516,-10.102888093825236
499,-5.302548308645347,-6.17982018666389
500,-10.01045018518949,-11.508860579332897
501,-9.657148610756597,-8.816009707214231
502,-9.684135373744722,-9.48859451253093
503,-8.464866425947074,-9.651393612892324
504,-8.947850377726537,-8.992429856609983
505,-8.074000490460746,-8.468329301427008
506,-5.256474967066477,-5.347361476646907
507,-4.731751406946785,-5.157607896816676
508,-5.867642792895827,-5.751792996214169
509,-7.295448350795217,-6.6204277162864535
510,-6.574375576119753,-6.554035946416192
511,-6.270921393120961,-5.613444917450391
512,-9.23800468866132,-9.834940613758029
513,-7.028702994327215,-6.157899393463965
514,-6.917761843460628,-5.449497010390248
515,-8.269942862064656,-9.160872619157548
516,-9.141189791365942,-8.544616012196649
517,-7.694653589264585,-7.697440985368031
518,-5.5155076083511325,-5.853899770242085
519,-5.090082785793295,-5.199876404786947
520,-3.46605833692848,-4.192166942447047
521,-4.998801389289225,-4.237625557031145
522,-8.414184656185931,-9.155541268495208
523,-7.1744085109939,-6.107146110633687
524,-5.169974995270135,-4.8867725353439795
525,-6.3979425884918815,-6.714525354006787
526,-5.450145276988005,-6.332673727614122
527,-5.796329321043663,-4.456471661985457
528,-6.21372596689761,-7.007880522772803
529,-7.025776487210294,-8.512628809188026
530,-5.244985662584007,-7.7042393524621176
531,-4.843446597520689,-4.441187677913911
532,-9.159396810484584,-9.481056343914398
533,-7.7077226525208316,-7.29865588285038
534,-6.183956368794433,-6.093287114897858
535,-5.9408848022532315,-6.267190176593694
536,-8.815103814325894,-8.938344056717177
537,-4.630838145867575,-6.695350465990428
538,-5.29760919071369,-5.298258187883279
539,-6.61270878026084,-6.8892866799317325
540,-5.565687990492677,-6.934508149044849
541,-4.855113848686795,-5.013498020184521
542,-6.087255479543268,-5.399339383579656
543,-5.477482871991976,-4.6445229371820425
544,-5.723941434038473,-5.789739533028683
545,-5.438411062789914,-4.5225079391945116
546,-5.398769292220123,-5.230877920976191
547,-5.179767608077006,-6.082878414681328
548,-7.110286273259904,-9.602817491530788
549,-7.156144546781427,-6.988658897842246
550,-4.8965435794401895,-7.09592435299469
551,-5.467832256787352,-6.979154528400462
552,-7.7286074388769155,-5.727384352657574
553,-5.406236220884514,-4.790172946189342
554,-7.284343065061492,-4.819239773064615
555,-6.152815163899827,-5.615344398712474
556,-8.398092401561541,-7.597293943189791
557,-4.933680281175109,-5.344596776309044
558,-4.909238566898004,-5.6395435153993425
559,-5.297875136088699,-5.419438715802351
560,-5.2698500991226105,-5.404801230631517
561,-5.556022645252148,-4.8332385634755415
562,-5.046326105783785,-4.553592745326891
563,-4.742702189775539,-6.0968479963535955
564,-5.339314190295273,-4.834422834806867
565,-4.7604157707235295,-6.6582800330528915
566,-5.106753560913221,-5.700837773470541
567,-5.201844096254902,-4.61705052629888
568,-6.4298984760877325,-6.75300093506724
569,-6.152815163899827,-5.615344398712474
570,-4.952023541412639,-5.902716296876793
571,-5.372730166408451,-5.875775300647096
572,-6.280913376807776,-6.8763420146479435
573,-5.779596106371544,-5.163923804523534
574,-5.027790502653842,-5.815489096312144
575,-5.384535815105814,-6.577811701419485
576,-5.046326105783785,-4.553592745326891
577,-4.48838540505402,-5.819402562203266
578,-5.924438626166692,-5.31713183939481
579,-5.674658065803355,-6.621069589629295
580,-6.090187047920903,-6.088948848873037
581,-4.8445915383242415,-5.698098142381044
582,-5.339314190295273,-4.834422834806867
583,-5.077373886972131,-5.223999866364991
584,-5.244806028447102,-5.029852529975442
585,-4.361457851929991,-4.931663406713936
586,-4.865038639695278,-5.740771954636811
587,-5.994644682638878,-4.589677156047646
588,-6.217296943399848,-6.509987152372453
589,-5.8324571125255265,-5.48293707035976
590,-4.868849175453459,-5.370044269366504
591,-5.624730700825982,-6.001936817582279
592,-8.398092401561541,-7.597293943189791
593,-4.03310709553759,-6.118668091624032
594,-5.209606405260436,-4.182603887884139
595,-5.478736574636542,-5.899227212845634
596,-5.946096175256038,-5.5536585649211005
597,-6.744560914213375,-7.926861258755455
598,-4.947829774182994,-5.600134828737577
599,-6.515587517619448,-5.887434357034591
600,-6.744526051640346,-5.842769025440367
601,-6.316736386988049,-5.131399035570833
602,-6.052633838401681,-6.399268615277297
603,-5.409319249863064,-6.255945391885893
604,-6.673434614854532,-6.410382348682571
605,-6.935875705433798,-6.184673493148965
606,-6.430632879756207,-5.46286742247486
607,-6.524858828544607,-5.884280864572606
608,-6.5056459743454695,-7.458761862291423
609,-8.969085757143597,-6.733131773523687
610,-5.879383185593406,-5.787625073148816
611,-6.736315992771734,-4.8353329265922635
612,-5.472412346985889,-5.738105393023043
613,-5.0961897406260706,-5.276526893871183
614,-6.08863436459133,-5.213562076058959
615,-5.6031374816958,-6.67734969349158
616,-4.783978530644536,-5.072764659301108
617,-5.014930353745003,-4.140717031066015
618,-5.7512880890268665,-6.125562832500499
619,-6.968646664618315,-6.9218868502749515
620,-6.372442246824688,-6.665731273277731
621,-6.014249814111762,-6.2330819302247775
622,-6.278847001077347,-4.95066371773934
623,-5.1900615893040225,-5.299715730453723
624,-6.056323020503459,-5.267930323740765
625,-6.893658080063025,-5.92503019148505
626,-4.053943008856008,-5.191372150573652
627,-4.728888752825199,-5.319231520856546
628,-5.972153880575673,-5.325410274674263
629,-4.7883617634266304,-5.224770097189032
630,-4.235911983449318,-5.181633562296016
631,-6.372442246824688,-6.665731273277731
632,-5.3449815595567305,-6.01841755956799
633,-5.310603935000234,-4.068720809348754
634,-6.278847001077347,-4.95066371773934
635,-6.103925089305343,-4.2911814720947135
636,-6.689486914490718,-7.270638973421104
637,-6.828549894995424,-6.931126211718411
