row_id,X,Y,Presence,Week,WeekStart,ObsDate,Source,Precip_T45,Precip,Temp,SoilTemp_T30,SoilTemp_T15,Moisture_T30,Moisture_T15,RVI_T45,RVI_T30,RVI_T0,RVI_Phenology_Delta
39,36.6833333330001,2.68333333300006,1,1,2020-02-18,2020-02-24,fao_swarm,0.0306611627173651,0.0015488198873399,305.23637012905544,304.8095242818196,306.1171480814616,-9.85114197415716,-9.271592797765912,0.2612444675060092,0.3751272145145952,0.2538722942601458,0.11388274700858597
40,37.199722222,5.5425,1,1,2020-02-18,2020-02-22,fao_swarm,0.0316801339221228,0.0001977614042161,296.56317676968047,297.9057807922363,298.4551906161838,-6.212130057671935,-7.499163913441937,0.78252165215997,0.7721480818541275,0.884510706076357,-0.010373570305842517
41,37.3586111110001,4.96444444400004,1,1,2020-02-18,2020-02-22,fao_swarm,0.0130077570510138,0.0005061856386063,298.60073102315266,301.66936043633353,301.6432982550727,-6.195991065121795,-6.234198454231646,0.9637478506400956,0.7744662317127382,0.807280370354275,-0.1892816189273574
42,37.4272222220001,5.02888888900003,1,1,2020-02-18,2020-02-22,fao_swarm,0.0130077570510138,0.0005061856386063,298.60073102315266,301.66936043633353,301.6432982550727,-6.883508818178708,-5.230205870158196,0.8116526430963544,0.6803617352612935,0.8068308836330875,-0.13129090783506092
43,37.011839995836745,3.5614649014772395,0,1,2020-02-18,,synthetic_background,0.0203594684434165,0.0009273967620728,304.9020168304443,309.1399008009169,309.96426722208656,-7.918399360543923,-8.191721496328743,0.5498713393972909,0.5561636158714715,0.7040242102947007,0.006292276474180514
44,38.0232951533473,3.183200297964264,0,1,2020-02-18,,synthetic_background,0.0102556615901221,0.0024193606254456,302.38154157002765,305.9108860439724,306.6577296786838,-8.756634092957997,-9.855470810903808,0.4910027746338164,0.4737145748258075,0.5603628076382837,-0.01728819980800894
45,38.15296614877521,2.7071213061436987,0,1,2020-02-18,,synthetic_background,0.005617138726734,0.0032899162647126,302.79026010301374,306.899351755778,307.6977741665311,-8.252060284760292,-8.107512344470441,0.4863664853703061,0.520503981139931,0.4598614989158895,0.03413749576962494
46,38.25532125109704,4.295583330672641,0,1,2020-02-18,,synthetic_background,0.0118017166686286,0.0019196352836488,297.92868783738874,301.48189298841686,302.17846535576706,-3.2666190103094834,-3.776307464956119,0.9572144993811356,1.2813973767819304,0.7896236566512315,0.3241828774007949
47,37.12704846783959,4.2586363027960354,0,1,2020-02-18,,synthetic_background,0.0448410034013022,0.0003500661727784,301.0622490353054,302.2505453321669,302.24526223076714,-6.623695772269485,-5.874237021940889,0.7010084757489634,0.7173093708369993,0.7855561741335544,0.016300895088035894
48,37.99618891858009,1.3105994365733162,0,1,2020-02-18,,synthetic_background,0.0104446083140601,0.0092633596536515,301.57328961690274,305.40459806654184,306.5211302863227,-5.864130454839097,-5.946041920791522,0.8038154845805673,0.8233075911132969,0.7294572816953313,0.01949210653272959
49,38.35897264814941,0.0002866600194924,0,1,2020-02-18,,synthetic_background,0.0154500424695243,0.0181231281635163,301.44761144849986,303.3672771030002,303.5996567620171,-5.839251148908536,-5.023172494400177,0.7895882426119314,0.8270595887205114,0.949530685193383,0.03747134610858005
50,37.61300768282196,2.3565188057467115,0,1,2020-02-18,,synthetic_background,0.016889807565235,0.009426437961757,303.3253946516249,306.6517063564724,308.1504054599338,-8.10280053342684,-7.517011658188496,0.5974497213476675,0.5363476993999734,0.5313614395474521,-0.061102021947694096
51,38.11724404849436,4.889346226660314,0,1,2020-02-18,,synthetic_background,0.0200682252478827,0.0013740441676972,295.9191934797499,298.7314372592502,299.30367694430885,-12.491038409046489,-14.198571992209798,0.2091138514934854,0.213377289648628,0.3772120406774155,0.0042634381551426015
52,36.72638738972452,4.924965944200448,0,1,2020-02-18,,synthetic_background,0.0231007009577979,0.0002703300592301,302.1482624901666,305.19121373494465,304.6127426995172,-5.290289921480208,-5.953696371343344,0.7885334349225088,0.9130598034298892,0.7865556559048383,0.12452636850738041
53,36.25619212128496,1.941670522923376,0,1,2020-02-18,,synthetic_background,0.0291263878178824,0.0006290159103272,304.2121079762777,311.2374593946669,311.3633394877116,-6.654224994178238,-7.078077158703471,0.8256649142214183,0.7112783287094941,0.6524590958659247,-0.11438658551192415
54,36.12837555036933,2.6885796984845145,0,1,2020-02-18,,synthetic_background,0.0156313448977698,0.0002624324437974,305.6699855804444,310.2805854797363,310.93442238701715,-7.128688717127279,-4.863392687674178,0.7061702243693526,0.6601152572654888,1.0587915704686246,-0.04605496710386381
55,37.37084556314565,3.144739944584169,0,1,2020-02-18,,synthetic_background,0.0096526563000907,0.0008794150230286,305.52324078877774,309.5341336568197,310.8945515102811,-7.856328565523251,-9.865254163447494,0.5311414270560714,0.563128438028355,0.4451721713755965,0.031987010972283625
56,38.7083288088059,4.168208113320247,0,1,2020-02-18,,synthetic_background,0.0025434762072791,0.0021412155506013,297.2019625769721,300.95708287556965,301.8187865363227,-4.152120767752645,-5.603841270178908,1.0331773509370683,1.110844066241229,0.8858532451312873,0.07766671530416058
57,38.41798330528724,3.1241601516524184,0,1,2020-02-18,,synthetic_background,0.0074965327811469,0.0024752101776002,302.95704612731936,306.6590251498752,307.4949204338921,-7.451588278197823,-8.055723504521712,0.8473048065564461,0.6100296555118283,0.8657335551752449,-0.23727515104461783
58,37.59936173663323,1.9875789539231483,0,1,2020-02-18,,synthetic_background,0.0126193135810126,0.0020698985931275,302.6144788530138,306.6671306186252,307.81653501722553,-6.919800583448197,-8.975786536713565,0.709962647719216,0.6756563383859439,0.5781104599097707,-0.03430630933327217
59,38.78418292846958,3.663889448544448,0,1,2020-02-18,,synthetic_background,0.005622130615734,0.0040160796520112,298.12643631829155,300.967320505778,301.35955259535046,-6.14405453333783,-4.244624749345622,0.878535855243202,0.781962095713488,0.9497188212107678,-0.09657375952971403
60,38.63595926726002,4.673427398275996,0,1,2020-02-18,,synthetic_background,0.0073617815804709,0.0008058330890534,297.47717416551376,301.03202862209747,302.0868909200032,-5.68597271580863,-6.422949200078433,0.9019712745511936,0.8504537779806768,0.8481633231286264,-0.05151749657051685
61,36.461943867106434,2.979861949653132,0,1,2020-02-18,,synthetic_background,0.0269347846341361,0.0002334943887589,305.26144065856926,310.4582764519585,311.13129196166994,-9.383006000199956,-9.340103825523023,0.4418165080944926,0.4134101328525169,0.4526779908166523,-0.0284063752419757
