Category,lat,lon,Part of month,Observation Date,Treated Area (ha),Country,Location Name,Control
NO LOCUST,22.75111,39.284999,Middle,14-02-2004,40,Saudi Arabia,AL HAJAR SAUDI A,TRUE
NO LOCUST,23.1175,39.524719,Middle,14-02-2004,100,Saudi Arabia,WADI AL FORA'A S,TRUE
NO LOCUST,22.76139,39.41333,Middle,14-02-2004,30,Saudi Arabia,AL HAJAR SAUDI A,TRUE
NO LOCUST,22.700559,39.297218,Middle,14-02-2004,20,Saudi Arabia,AL HAJAR SAUDI A,TRUE
NO LOCUST,28.27639,38.956668,Middle,14-02-2004,80,Saudi Arabia,AL ASSAFIYAH SAU,TRUE
NO LOCUST,27.72583,37.587501,Middle,14-02-2004,90,Saudi Arabia,MUAZAM,TRUE
NO LOCUST,27.62778,38.560001,Middle,14-02-2004,90,Saudi Arabia,TAYMA SAUDI ARAB,TRUE
NO LOCUST,22.69889,42.200279,Middle,14-02-2004,8,Saudi Arabia,DHALM SAUDI ARAB,TRUE
NO LOCUST,26.10667,42.20333,Middle,14-02-2004,3,Saudi Arabia,AL MEHALANI,TRUE
NO LOCUST,25.989999,42.318889,Middle,14-02-2004,15,Saudi Arabia,FATEEN,TRUE
NO LOCUST,26.0625,42.661109,Middle,14-02-2004,7,Saudi Arabia,AL FAWWARAH SAUD,TRUE
NO LOCUST,19.00333,41.393051,Middle,14-02-2004,65,Saudi Arabia,MUSHREFA,TRUE
NO LOCUST,19.498889,41.01472,Middle,14-02-2004,30,Saudi Arabia,ALMUZAYLIF SAUDI,TRUE
NO LOCUST,18.76556,41.38639,Middle,14-02-2004,89,Saudi Arabia,ALSEFAH SAUDI AR,TRUE
SWARM,21.33333,-13.08333,Middle,14-02-2004,50,Mauritania,N/A,TRUE
SWARM,21.33333,-13.08333,Middle,14-02-2004,50,Mauritania,N/A,TRUE
SWARM,21.28333,-13.13333,Middle,14-02-2004,70,Mauritania,N/A,TRUE
SWARM,21.28333,-13.13333,Middle,14-02-2004,70,Mauritania,N/A,TRUE
SWARM,23.285278,-14.053889,Middle,14-02-2004,,Morocco,BEGGARY,TRUE
SWARM,21.706111,-14.924444,Middle,14-02-2004,,Morocco,OUED TICHLA,TRUE
SWARM,23.766111,-14.422778,Middle,14-02-2004,,Morocco,OUDAY RAMADA,TRUE
SWARM,22.710556,-14.301388,Middle,14-02-2004,,Morocco,AAZIB,TRUE
SWARM,23.501388,-14.136111,Middle,14-02-2004,,Morocco,LAATATBINE,TRUE
SWARM,26.254444,-12.833889,Middle,14-02-2004,,Morocco,FADRAT OMGRAJ,TRUE
SWARM,27.235,-12.845555,Middle,14-02-2004,,Morocco,OUDAY  MORAD,TRUE
SWARM,25.2,-12.399999,Middle,14-02-2004,,Morocco,BRIBER,TRUE
SWARM,24.113889,-13.277777,Middle,14-02-2004,,Morocco,OUM DREYGA,TRUE
SWARM,27.03111,-9.407221,Middle,14-02-2004,,Morocco,OUED JDIRYA,TRUE
NO LOCUST,20.02555,37.160278,Middle,16-02-2004,50,Sudan,PORT SUDAN,TRUE
NO LOCUST,20.092779,37.11,Middle,16-02-2004,100,Sudan,PORT SUDAN,TRUE
NO LOCUST,20.10139,37.110828,Middle,16-02-2004,100,Sudan,PORT SUDAN,TRUE
NO LOCUST,20.202779,37.119449,Middle,16-02-2004,100,Sudan,PORT SUDAN,TRUE
NO LOCUST,20.253059,37.110279,Middle,16-02-2004,50,Sudan,PORT SUDAN,TRUE
NO LOCUST,20.235559,37.083328,Middle,16-02-2004,50,Sudan,PORT SUDAN,TRUE
NO LOCUST,20.15139,37.10556,Middle,16-02-2004,100,Sudan,PORT SUDAN,TRUE
NO LOCUST,22.75722,-12.24972,Middle,16-02-2004,470,Mauritania,N/A,TRUE
NO LOCUST,22.50333,-12.68556,Middle,16-02-2004,500,Mauritania,N/A,TRUE
NO LOCUST,22.67028,-12.24917,Middle,16-02-2004,410,Mauritania,N/A,TRUE
NO LOCUST,20.025554,37.160278,Middle,16-02-2004,50,Sudan,PORT SUDAN,TRUE
NO LOCUST,20.092777,37.11,Middle,16-02-2004,100,Sudan,PORT SUDAN,TRUE
NO LOCUST,20.101388,37.110832,Middle,16-02-2004,100,Sudan,PORT SUDAN,TRUE
NO LOCUST,20.202777,37.119445,Middle,16-02-2004,100,Sudan,PORT SUDAN,TRUE
NO LOCUST,20.253055,37.110279,Middle,16-02-2004,50,Sudan,PORT SUDAN,TRUE
NO LOCUST,20.235555,37.083332,Middle,16-02-2004,50,Sudan,PORT SUDAN,TRUE
NO LOCUST,20.151388,37.105556,Middle,16-02-2004,100,Sudan,PORT SUDAN,TRUE
NO LOCUST,22.837499,39.262218,Middle,16-02-2004,30,Saudi Arabia,HAQQAQ SAUDI ARA,TRUE
NO LOCUST,22.733329,39.381938,Middle,16-02-2004,50,Saudi Arabia,AL HAJAR SAUDI A,TRUE
ADULT,25.738889,41.85139,Middle,16-02-2004,100,Saudi Arabia,DEEM SAUDI ARABI,TRUE
ADULT,25.688329,41.00444,Middle,16-02-2004,15,Saudi Arabia,FAYDHAT ALMSSAR,TRUE
ADULT,25.28778,41.005828,Middle,16-02-2004,200,Saudi Arabia,ARJA'A SAUDI ARA,TRUE
ADULT,26.088609,42.66611,Middle,16-02-2004,1400,Saudi Arabia,AL FAWWARAH SAUD,TRUE
ADULT,18.324169,37.686111,Middle,16-02-2004,64,Sudan,TOKAR,TRUE
ADULT,18.324167,37.686111,Middle,16-02-2004,64,Sudan,TOKAR,TRUE
HOPPER,22.74833,-12.78222,Middle,16-02-2004,500,Mauritania,N/A,TRUE
HOPPER,22.74833,-12.78222,Middle,16-02-2004,500,Mauritania,N/A,TRUE
HOPPER,20.178329,37.183891,Middle,16-02-2004,50,Sudan,PORT SUDAN,TRUE
HOPPER,20.178329,37.183891,Middle,16-02-2004,50,Sudan,PORT SUDAN,TRUE
HOPPER,20.18139,-13.60167,Middle,16-02-2004,400,Mauritania,N/A,TRUE
HOPPER,20.18139,-13.60167,Middle,16-02-2004,400,Mauritania,N/A,TRUE
HOPPER,20.178333,37.183887,Middle,16-02-2004,50,Sudan,PORT SUDAN,TRUE
HOPPER,20.178333,37.183887,Middle,16-02-2004,50,Sudan,PORT SUDAN,TRUE
ADULT,20.5725,-12.44528,Middle,16-02-2004,1000,Mauritania,N/A,TRUE
ADULT,20.53139,-12.50806,Middle,16-02-2004,800,Mauritania,N/A,TRUE
ADULT,21.06194,-11.50222,Middle,16-02-2004,1000,Mauritania,N/A,TRUE
ADULT,21.87306,39.27972,Middle,16-02-2004,150,Saudi Arabia,ASFAN SAUDI ARAB,TRUE
ADULT,21.90583,39.473888,Middle,16-02-2004,600,Saudi Arabia,ASFAN SAUDI ARAB,TRUE
ADULT,21.94861,39.457778,Middle,16-02-2004,300,Saudi Arabia,UM ALJEREM SAUDI,TRUE
ADULT,22.23389,39.319171,Middle,16-02-2004,150,Saudi Arabia,KHULAIS SAUDI AR,TRUE
ADULT,22.1375,39.503608,Middle,16-02-2004,10,Saudi Arabia,KHULAIS SAUDI AR,TRUE
ADULT,21.836669,39.62833,Middle,16-02-2004,40,Saudi Arabia,HADDAT ASH SHAM,TRUE
ADULT,21.87417,39.195838,Middle,16-02-2004,10,Saudi Arabia,AL RIYADH,TRUE
ADULT,21.691389,39.736389,Middle,16-02-2004,80,Saudi Arabia,AL JUMUM SAUDI A,TRUE
ADULT,21.889999,39.60194,Middle,16-02-2004,20,Saudi Arabia,AL BARZAH SAUDI,TRUE
ADULT,21.798059,39.736389,Middle,16-02-2004,30,Saudi Arabia,HADDAT ASH SHAM,TRUE
ADULT,22.26333,39.4925,Middle,16-02-2004,10,Saudi Arabia,KHULAIS SAUDI AR,TRUE
ADULT,21.911109,39.195278,Middle,16-02-2004,50,Saudi Arabia,AL RIYADH,TRUE
BAND,24.08333,38.636669,Middle,16-02-2004,20,Saudi Arabia,MAHALAH,TRUE
BAND,24.08278,38.634719,Middle,16-02-2004,15,Saudi Arabia,ZAMZAMREGABA,TRUE
BAND,24.10806,38.62556,Middle,16-02-2004,20,Saudi Arabia,BAQ`A' SAUDI ARA,TRUE
BAND,24.16472,38.65694,Middle,16-02-2004,25,Saudi Arabia,BAQ`A' SAUDI ARA,TRUE
BAND,22.892219,39.720279,Middle,16-02-2004,50,Saudi Arabia,HAJAR SAUDI ARAB,TRUE
BAND,22.892219,39.720279,Middle,16-02-2004,50,Saudi Arabia,HAJAR SAUDI ARAB,TRUE
BAND,22.71833,39.197219,Middle,16-02-2004,25,Saudi Arabia,AL JEHFA SAUDI A,TRUE
BAND,22.71833,39.197219,Middle,16-02-2004,25,Saudi Arabia,AL JEHFA SAUDI A,TRUE
BAND,23.033609,39.470279,Middle,16-02-2004,40,Saudi Arabia,RABIGH,TRUE
BAND,23.033609,39.470279,Middle,16-02-2004,40,Saudi Arabia,RABIGH,TRUE
BAND,22.881669,39.253608,Middle,16-02-2004,35,Saudi Arabia,AL NUAIBEA'A SAU,TRUE
BAND,22.881669,39.253608,Middle,16-02-2004,35,Saudi Arabia,AL NUAIBEA'A SAU,TRUE
BAND,22.748609,39.41917,Middle,16-02-2004,30,Saudi Arabia,AL HAJAR SAUDI A,TRUE
BAND,22.748609,39.41917,Middle,16-02-2004,30,Saudi Arabia,AL HAJAR SAUDI A,TRUE
BAND,22.71083,39.28944,Middle,16-02-2004,20,Saudi Arabia,AL HAJAR SAUDI A,TRUE
BAND,22.71083,39.28944,Middle,16-02-2004,20,Saudi Arabia,AL HAJAR SAUDI A,TRUE
SWARM,22.21611,39.20222,Middle,16-02-2004,300,Saudi Arabia,KHULAIS SAUDI AR,TRUE
SWARM,22.2,39.20222,Middle,16-02-2004,300,Saudi Arabia,KHULAIS SAUDI AR,TRUE
ADULT,19.70667,-13.65361,Middle,19-02-2004,400,Mauritania,N/A,TRUE
ADULT,20.26111,-13.55028,Middle,19-02-2004,100,Mauritania,N/A,TRUE
ADULT,20.17556,-13.20417,Middle,19-02-2004,500,Mauritania,N/A,TRUE
ADULT,20.17556,-13.20417,Middle,19-02-2004,500,Mauritania,N/A,TRUE
ADULT,19.3625,-14.39778,Middle,19-02-2004,120,Mauritania,N/A,TRUE
ADULT,19.42194,-14.34528,Middle,19-02-2004,140,Mauritania,N/A,TRUE
ADULT,19.46722,-13.07028,Middle,19-02-2004,820,Mauritania,N/A,TRUE
ADULT,19.46722,-13.07028,Middle,19-02-2004,820,Mauritania,N/A,TRUE
ADULT,19.48806,-13.05278,Middle,19-02-2004,600,Mauritania,N/A,TRUE
ADULT,19.34306,-14.47556,Middle,19-02-2004,400,Mauritania,N/A,TRUE
ADULT,19.34306,-14.47556,Middle,19-02-2004,400,Mauritania,N/A,TRUE
ADULT,19.32861,-14.48667,Middle,19-02-2004,200,Mauritania,N/A,TRUE
ADULT,19.32861,-14.48667,Middle,19-02-2004,200,Mauritania,N/A,TRUE
ADULT,29.95,-6.431944,Middle,19-02-2004,,Morocco,TATA PROVINCE,TRUE
ADULT,22.44,39.314449,Middle,19-02-2004,150,Saudi Arabia,DHUBAYA-JUMAH SA,TRUE
ADULT,21.90389,39.42361,Middle,19-02-2004,600,Saudi Arabia,ASFAN SAUDI ARAB,TRUE
ADULT,21.95111,39.46722,Middle,19-02-2004,50,Saudi Arabia,UM ALJEREM SAUDI,TRUE
ADULT,21.798059,39.736389,Middle,19-02-2004,30,Saudi Arabia,HADDAT ASH SHAM,TRUE
ADULT,21.98417,39.267219,Middle,19-02-2004,50,Saudi Arabia,GHRAN SAUDI ARAB,TRUE
ADULT,22.312219,39.467781,Middle,19-02-2004,30,Saudi Arabia,KHULAIS SAUDI AR,TRUE
ADULT,22.13611,39.503608,Middle,19-02-2004,60,Saudi Arabia,KHULAIS SAUDI AR,TRUE
ADULT,21.889999,39.60194,Middle,19-02-2004,30,Saudi Arabia,AL BARZAH SAUDI,TRUE
ADULT,23.65833,39.724998,Middle,19-02-2004,50,Saudi Arabia,AL HENDEYAH SAUD,TRUE
ADULT,22.44778,39.217781,Middle,19-02-2004,40,Saudi Arabia,SAABAR SAUDI ARA,TRUE
ADULT,22.643329,39.283329,Middle,19-02-2004,140,Saudi Arabia,AL JEHFA SAUDI A,TRUE
ADULT,22.629169,39.209171,Middle,19-02-2004,150,Saudi Arabia,KING ABDULLAH EC,TRUE
ADULT,22.2525,39.259719,Middle,19-02-2004,60,Saudi Arabia,KHULAIS SAUDI AR,TRUE
ADULT,22.80944,39.284439,Middle,19-02-2004,30,Saudi Arabia,HAQQAQ SAUDI ARA,TRUE
ADULT,23.01861,39.45195,Middle,19-02-2004,100,Saudi Arabia,RABIGH,TRUE
BAND,22.200279,39.206108,Middle,19-02-2004,300,Saudi Arabia,KHULAIS SAUDI AR,TRUE
BAND,24.142219,38.66278,Middle,19-02-2004,15,Saudi Arabia,BAQ`A' SAUDI ARA,TRUE
BAND,24.17167,38.58583,Middle,19-02-2004,15,Saudi Arabia,HARTHIYAH SAUDI,TRUE
BAND,24.155559,38.609439,Middle,19-02-2004,20,Saudi Arabia,HARTHIYAH SAUDI,TRUE
HOPPER,19.69528,-15.67722,Middle,19-02-2004,80,Mauritania,N/A,TRUE
HOPPER,19.69528,-15.67722,Middle,19-02-2004,80,Mauritania,N/A,TRUE
HOPPER,19.67222,-15.75833,Middle,19-02-2004,100,Mauritania,N/A,TRUE
HOPPER,19.67222,-15.75833,Middle,19-02-2004,100,Mauritania,N/A,TRUE
HOPPER,21.44167,-12.92,Middle,19-02-2004,50,Mauritania,N/A,TRUE
HOPPER,21.44167,-12.92,Middle,19-02-2004,50,Mauritania,N/A,TRUE
HOPPER,21.44167,-12.92,Middle,19-02-2004,50,Mauritania,N/A,TRUE
HOPPER,21.44167,-12.92,Middle,19-02-2004,50,Mauritania,N/A,TRUE
HOPPER,21.37528,-12.99667,Middle,19-02-2004,70,Mauritania,N/A,TRUE
HOPPER,20.58972,-12.33861,Middle,19-02-2004,750,Mauritania,N/A,TRUE
HOPPER,20.58972,-12.33861,Middle,19-02-2004,750,Mauritania,N/A,TRUE
HOPPER,22.59472,-12.85306,Middle,19-02-2004,500,Mauritania,N/A,TRUE
HOPPER,22.59472,-12.85306,Middle,19-02-2004,500,Mauritania,N/A,TRUE
HOPPER,22.76444,-12.75444,Middle,19-02-2004,200,Mauritania,N/A,TRUE
HOPPER,22.76444,-12.75444,Middle,19-02-2004,200,Mauritania,N/A,TRUE
HOPPER,22.8,-12.83417,Middle,19-02-2004,300,Mauritania,N/A,TRUE
HOPPER,22.8,-12.83417,Middle,19-02-2004,300,Mauritania,N/A,TRUE
HOPPER,22.81611,-12.87556,Middle,19-02-2004,300,Mauritania,N/A,TRUE
HOPPER,22.81611,-12.87556,Middle,19-02-2004,300,Mauritania,N/A,TRUE
NO LOCUST,18.409999,37.7425,Middle,19-02-2004,64,Sudan,TOKAR,TRUE
NO LOCUST,18.39694,37.776668,Middle,19-02-2004,64,Sudan,TOKAR,TRUE
NO LOCUST,18.379999,37.802501,Middle,19-02-2004,64,Sudan,TOKAR,TRUE
NO LOCUST,18.360279,37.82722,Middle,19-02-2004,64,Sudan,TOKAR,TRUE
NO LOCUST,18.348609,37.818889,Middle,19-02-2004,64,Sudan,TOKAR,TRUE
NO LOCUST,18.344999,37.81639,Middle,19-02-2004,64,Sudan,TOKAR,TRUE
NO LOCUST,18.36639,37.783611,Middle,19-02-2004,64,Sudan,TOKAR,TRUE
NO LOCUST,18.37972,37.7625,Middle,19-02-2004,64,Sudan,TOKAR,TRUE
NO LOCUST,17.11389,-16.06694,Middle,19-02-2004,4000,Mauritania,N/A,TRUE
NO LOCUST,17.05611,-16.05833,Middle,19-02-2004,3900,Mauritania,N/A,TRUE
NO LOCUST,17.00278,-15.84972,Middle,19-02-2004,600,Mauritania,N/A,TRUE
NO LOCUST,22.89028,-12.27917,Middle,19-02-2004,455,Mauritania,N/A,TRUE
NO LOCUST,22.64917,-12.41389,Middle,19-02-2004,450,Mauritania,N/A,TRUE
NO LOCUST,22.76444,-12.75444,Middle,19-02-2004,200,Mauritania,N/A,TRUE
NO LOCUST,18.396944,37.776668,Middle,19-02-2004,64,Sudan,TOKAR,TRUE
NO LOCUST,18.360277,37.82722,Middle,19-02-2004,64,Sudan,TOKAR,TRUE
NO LOCUST,18.348611,37.818889,Middle,19-02-2004,64,Sudan,TOKAR,TRUE
NO LOCUST,18.344999,37.816387,Middle,19-02-2004,64,Sudan,TOKAR,TRUE
NO LOCUST,18.366388,37.783611,Middle,19-02-2004,64,Sudan,TOKAR,TRUE
NO LOCUST,18.379722,37.7625,Middle,19-02-2004,64,Sudan,TOKAR,TRUE
NO LOCUST,22.8225,-14.359999,Middle,19-02-2004,,Morocco,OUED CHIAF,TRUE
NO LOCUST,21.952222,-15.052778,Middle,19-02-2004,,Morocco,OUED TOUIRGA,TRUE
NO LOCUST,22.237499,39.383338,Middle,19-02-2004,100,Saudi Arabia,KHULAIS SAUDI AR,TRUE
NO LOCUST,22.53333,40.51667,Middle,19-02-2004,20,Saudi Arabia,AL MAHANI SAUDI,TRUE
NO LOCUST,22.58333,40.583328,Middle,19-02-2004,20,Saudi Arabia,MIKTEN,TRUE
NO LOCUST,22.483329,40.46667,Middle,19-02-2004,25,Saudi Arabia,AL MAHANI SAUDI,TRUE
NO LOCUST,25.35139,40.624168,Middle,19-02-2004,20,Saudi Arabia,FANUDAH SAUDI AR,TRUE
NO LOCUST,26.26917,41.452499,Middle,19-02-2004,60,Saudi Arabia,BADA'I AS SULAYM,TRUE
SWARM,21.8225,-14.851666,Middle,19-02-2004,,Morocco,JBEL IMTLAN,TRUE
SWARM,25.049999,-12.366666,Middle,19-02-2004,,Morocco,OUED  EL FAYDA,TRUE
SWARM,28.633333,-10.6,Middle,19-02-2004,,Morocco,RASS OUMLIL,TRUE
SWARM,28,-10.699999,Middle,19-02-2004,,Morocco,MSIED,TRUE
SWARM,28.333333,-10.966666,Middle,19-02-2004,,Morocco,TELMZON,TRUE
ADULT,15.918055,42.995277,Late,30-09-2004,20,Yemen,WADI AL JAH,TRUE
HOPPER,15.896666,42.996387,Late,30-09-2004,50,Yemen,WADI AL JAH,TRUE
ADULT,15.927222,43.016387,Late,30-09-2004,50,Yemen,WADI AL JAH,TRUE
ADULT,16.274999,43.005001,Late,30-09-2004,40,Yemen,WADI AL JAH,TRUE
ADULT,16.260833,42.965557,Late,30-09-2004,50,Yemen,WADI AL JAH,TRUE
NO LOCUST,15.962499,42.945556,Late,30-09-2004,50,Yemen,WADI AL JAH,TRUE
ADULT,15.90111,42.9775,Late,30-09-2004,30,Yemen,WADI AL JAH,TRUE
NO LOCUST,16.192777,42.998054,Late,30-09-2004,60,Yemen,WADI AL JAH,TRUE
ADULT,15.929166,43.016944,Late,30-09-2004,50,Yemen,WADI AL JAH,TRUE
ADULT,16.152778,43.018054,Late,30-09-2004,40,Yemen,WADI AL JAH,TRUE
ADULT,15.9025,42.961944,Late,30-09-2004,40,Yemen,WADI AL JAH,TRUE
ADULT,16.248056,42.9575,Late,30-09-2004,100,Yemen,WADI AL JAH,TRUE
ADULT,15.90111,42.9775,Late,30-09-2004,30,Yemen,WADI AL JAH,TRUE
ADULT,16.122777,43.092224,Late,30-09-2004,40,Yemen,BANI HASAN,TRUE
HOPPER,15.896666,42.996387,Late,30-09-2004,50,Yemen,WADI AL JAH,TRUE
ADULT,15.9025,42.961944,Late,30-09-2004,40,Yemen,WADI AL JAH,TRUE
ADULT,16.211389,42.963611,Late,30-09-2004,30,Yemen,WADI AL JAH,TRUE
ADULT,15.918055,42.995277,Late,30-09-2004,20,Yemen,WADI AL JAH,TRUE
ADULT,14.451944,4.768888,Early,01-11-2004,4000,Niger,ILLÉLA,TRUE
ADULT,15.542499,5.736944,Early,01-11-2004,900,Niger,KAO,TRUE
ADULT,15.6225,5.405555,Early,01-11-2004,3600,Niger,AMERKAY,TRUE
ADULT,16.61389,-12.67,Early,01-11-2004,1900,Mauritania,N/A,TRUE
ADULT,17.31833,-12.40694,Early,01-11-2004,,Mauritania,N/A,FALSE
ADULT,17.30556,-12.45,Early,01-11-2004,,Mauritania,N/A,FALSE
ADULT,17.66055,-12.42417,Early,01-11-2004,,Mauritania,N/A,FALSE
ADULT,34.150001,0.066666,Early,01-11-2004,10,Algeria,EL KHEITHER,TRUE
HOPPER,14.493332,5.424722,Early,01-11-2004,3600,Niger,TAMBAS,TRUE
HOPPER,14.493332,5.424722,Early,01-11-2004,3600,Niger,TAMBAS,TRUE
NO LOCUST,14.801111,4.594999,Early,01-11-2004,10000,Niger,MAY FARIN KAY,TRUE
NO LOCUST,14.833055,4.537222,Early,01-11-2004,1500,Niger,TEBARAT,TRUE
NO LOCUST,14.828888,4.447777,Early,01-11-2004,15000,Niger,TEBARAT,TRUE
NO LOCUST,14.628055,4.327222,Early,01-11-2004,5000,Niger,BAGAROUA,TRUE
NO LOCUST,14.614999,4.418889,Early,01-11-2004,15000,Niger,BAGAROUA,TRUE
NO LOCUST,14.528888,4.608055,Early,01-11-2004,7500,Niger,ILLÉLA,TRUE
NO LOCUST,14.508055,4.683888,Early,01-11-2004,3500,Niger,ILLELA,TRUE
NO LOCUST,14.446389,4.86,Early,01-11-2004,5000,Niger,DJINGINES,TRUE
NO LOCUST,14.42361,5.149444,Early,01-11-2004,1000,Niger,KAMADO,TRUE
NO LOCUST,15.879722,5.769721,Early,01-11-2004,4800,Niger,TCHIN-TABARADENE,TRUE
NO LOCUST,16.64139,-12.48917,Early,01-11-2004,800,Mauritania,N/A,TRUE
NO LOCUST,16.64778,-12.60778,Early,01-11-2004,1200,Mauritania,N/A,TRUE
NO LOCUST,16.91,-15.16611,Early,01-11-2004,2000,Mauritania,N/A,TRUE
NO LOCUST,16.60583,-16.13083,Early,01-11-2004,8000,Mauritania,N/A,TRUE
NO LOCUST,16.56111,-16.26139,Early,01-11-2004,10000,Mauritania,N/A,TRUE
NO LOCUST,16.52139,-16.27333,Early,01-11-2004,5000,Mauritania,N/A,TRUE
NO LOCUST,20.62861,-12.89167,Early,01-11-2004,5000,Mauritania,N/A,TRUE
NO LOCUST,19.79778,-14.29333,Early,01-11-2004,4000,Mauritania,N/A,TRUE
NO LOCUST,15.56722,-12.41167,Early,01-11-2004,940,Mauritania,N/A,TRUE
NO LOCUST,15.70139,-12.44722,Early,01-11-2004,1700,Mauritania,N/A,TRUE
NO LOCUST,15.27889,-12.16306,Early,01-11-2004,3000,Mauritania,N/A,TRUE
NO LOCUST,15.36472,-12.0875,Early,01-11-2004,2900,Mauritania,N/A,TRUE
NO LOCUST,19.58417,-15.99556,Early,01-11-2004,3000,Mauritania,N/A,TRUE
NO LOCUST,27.066667,-7.3,Early,01-11-2004,,Algeria,TINDOUF,FALSE
NO LOCUST,26.75,-7.3,Early,01-11-2004,,Algeria,TINDOUF,FALSE
NO LOCUST,28.312219,25.915559,Early,01-11-2004,300,Egypt,SIWA DESERT,TRUE
NO LOCUST,23.193059,34.05944,Early,01-11-2004,120,Egypt,AL SHALATEEN DESERT,TRUE
NO LOCUST,23.212219,34.019168,Early,01-11-2004,80,Egypt,AL SHALATEEN DESERT,TRUE
SWARM,15.435,5.683055,Early,01-11-2004,1500,Niger,KAO,TRUE
SWARM,17.65167,-14.82167,Early,01-11-2004,7000,Mauritania,N/A,TRUE
SWARM,19.78528,-14.00056,Early,01-11-2004,16000,Mauritania,N/A,TRUE
SWARM,19.6,-14.00583,Early,01-11-2004,20000,Mauritania,N/A,TRUE
SWARM,19.80278,-14.14917,Early,01-11-2004,15000,Mauritania,N/A,TRUE
SWARM,20.99556,-11.94889,Early,01-11-2004,2000,Mauritania,N/A,TRUE
SWARM,20.94056,-11.65222,Early,01-11-2004,4500,Mauritania,N/A,TRUE
SWARM,20.9125,-12.1075,Early,01-11-2004,2000,Mauritania,N/A,TRUE
SWARM,20.94806,-12.01611,Early,01-11-2004,2000,Mauritania,N/A,TRUE
SWARM,16.79944,-15.31917,Early,01-11-2004,10000,Mauritania,N/A,TRUE
SWARM,16.88222,-15.31139,Early,01-11-2004,4000,Mauritania,N/A,TRUE
SWARM,16.53472,-9.868333,Early,01-11-2004,70000,Mauritania,N/A,TRUE
SWARM,16.56222,-9.981667,Early,01-11-2004,15000,Mauritania,N/A,TRUE
SWARM,16.58861,-9.998611,Early,01-11-2004,20000,Mauritania,N/A,TRUE
SWARM,19.38083,-14.58972,Early,01-11-2004,5500,Mauritania,N/A,TRUE
SWARM,19.34444,-14.92361,Early,01-11-2004,5000,Mauritania,N/A,TRUE
SWARM,18.66556,-14.17028,Early,01-11-2004,2000,Mauritania,N/A,TRUE
SWARM,18.66556,-14.17028,Early,01-11-2004,2000,Mauritania,N/A,TRUE
SWARM,18.68472,-14.095,Early,01-11-2004,3600,Mauritania,N/A,TRUE
SWARM,18.68472,-14.095,Early,01-11-2004,3600,Mauritania,N/A,TRUE
SWARM,18.77222,-13.96472,Early,01-11-2004,10000,Mauritania,N/A,TRUE
SWARM,18.77222,-13.96472,Early,01-11-2004,10000,Mauritania,N/A,TRUE
SWARM,17.65917,-15.70333,Early,01-11-2004,16000,Mauritania,N/A,TRUE
SWARM,17.64556,-15.59694,Early,01-11-2004,14000,Mauritania,N/A,TRUE
SWARM,17.76167,-15.59972,Early,01-11-2004,5200,Mauritania,N/A,TRUE
SWARM,15.64556,-12.73139,Early,01-11-2004,3000,Mauritania,N/A,TRUE
SWARM,15.62528,-12.81389,Early,01-11-2004,600,Mauritania,N/A,TRUE
SWARM,15.56778,-12.32694,Early,01-11-2004,5000,Mauritania,N/A,TRUE
SWARM,16.61333,-15.35556,Early,01-11-2004,,Mauritania,N/A,FALSE
SWARM,16.61222,-15.43444,Early,01-11-2004,,Mauritania,N/A,FALSE
SWARM,16.86278,-13.50778,Early,01-11-2004,750,Mauritania,N/A,TRUE
SWARM,34.799999,1.133333,Early,01-11-2004,750,Algeria,SIDI ABDERRAHMAN,TRUE
SWARM,34.799999,1.133333,Early,01-11-2004,750,Algeria,SIDI ABDERRAHMAN,TRUE
SWARM,30.486665,-8.004166,Early,01-11-2004,,Morocco,DOU TOURIRTE,TRUE
SWARM,30.874166,-8.199444,Early,01-11-2004,,Morocco,TAMTERGA,TRUE
SWARM,30.453056,-8.775555,Early,01-11-2004,,Morocco,LAARAB,TRUE
SWARM,30.761943,-8.765,Early,01-11-2004,,Morocco,EL KHOUMS,TRUE
SWARM,29.324722,-9.944999,Early,01-11-2004,,Morocco,TIGUIDAR,TRUE
SWARM,29.293333,-10.030278,Early,01-11-2004,,Morocco,TNINE AMELLOU,TRUE
SWARM,29.338611,-9.705555,Early,01-11-2004,,Morocco,ID ALI,TRUE
SWARM,30.198055,-8.863333,Early,01-11-2004,,Morocco,ASADSS,TRUE
SWARM,30.715555,-8.199166,Early,01-11-2004,,Morocco,WAMSLAKHET,TRUE
SWARM,30.028333,-9.158333,Early,01-11-2004,,Morocco,AMASSIN IGOURAMN,TRUE
SWARM,30.0575,-9.140277,Early,01-11-2004,,Morocco,TADART,TRUE
SWARM,30.021389,-9.066111,Early,01-11-2004,,Morocco,AOULIZ,TRUE
SWARM,29.165,-9.937777,Early,01-11-2004,,Morocco,ID ZARBANE,TRUE
SWARM,28.660554,-9.705555,Early,01-11-2004,,Morocco,TAÏDALT,TRUE
SWARM,22.623332,-14.517777,Early,01-11-2004,,Morocco,DERRAMAN,TRUE
SWARM,23.443332,-14.300277,Early,01-11-2004,,Morocco,ALLASK,TRUE
SWARM,23.10194,-13.601389,Early,01-11-2004,,Morocco,MAHARIAT,FALSE
SWARM,31.760278,-4.757222,Early,01-11-2004,,Morocco,TILOUINE,TRUE
SWARM,31.826389,-4.880555,Early,01-11-2004,,Morocco,TADIGHOUST,TRUE
