row_id,SMAP_Surface_T15,SMAP_Root_T15
431,0.22623948752880096,0.3953608274459839
432,0.5116429328918457,0.6192296743392944
433,0.29416754841804504,0.36640676856040955
434,0.4256647527217865,0.5519180297851562
435,0.6252690553665161,0.6877680420875549
436,0.37572070956230164,0.5031031370162964
437,0.38967639207839966,0.5200271606445312
438,0.2261001318693161,0.3696935176849365
439,0.5049636363983154,0.5871943235397339
440,0.4054203927516937,0.5250208377838135
441,0.23294521868228912,0.44451141357421875
442,0.6026097536087036,0.6524510979652405
443,0.5006291270256042,0.6028803586959839
444,0.40285590291023254,0.5389785766601562
445,0.353527307510376,0.46518200635910034
446,0.3848485052585602,0.5046229362487793
447,0.4120488166809082,0.5651789307594299
448,0.28795620799064636,0.29924267530441284
449,0.45259854197502136,0.578350305557251
450,0.35256853699684143,0.5145553946495056
451,0.27031856775283813,0.39462941884994507
452,0.28795620799064636,0.29924267530441284
453,0.37358954548835754,0.4707789123058319
454,0.3268447518348694,0.443491131067276
455,0.43614447116851807,0.5411514639854431
456,0.2348937690258026,0.3541204035282135
457,0.3858688175678253,0.5299545526504517
458,0.24230089783668518,0.36516979336738586
459,0.3963119089603424,0.508953332901001
460,0.7605677247047424,0.7920140624046326
461,0.33373868465423584,0.433786541223526
462,0.4216567873954773,0.5024968385696411
463,0.33884578943252563,0.35483551025390625
464,0.26058652997016907,0.3363174498081207
465,0.32097622752189636,0.46927642822265625
466,0.30214637517929077,0.4100652039051056
467,0.32385098934173584,0.2647394835948944
468,0.552733838558197,0.6493586301803589
469,0.552733838558197,0.6493586301803589
470,0.552733838558197,0.6493586301803589
471,0.552733838558197,0.6493586301803589
472,0.573131799697876,0.6573684811592102
473,0.32097622752189636,0.46927642822265625
474,0.32097622752189636,0.46927642822265625
475,0.5669479370117188,0.6066787838935852
476,0.30214637517929077,0.4100652039051056
477,0.3849487006664276,0.500110387802124
478,0.39469245076179504,0.43023020029067993
479,0.39469245076179504,0.43023020029067993
480,0.3560592234134674,0.48162078857421875
481,0.3915552496910095,0.5032628178596497
482,0.3915552496910095,0.5032628178596497
483,0.4575861394405365,0.5588414669036865
484,0.3922734260559082,0.5095626711845398
485,0.3849487006664276,0.500110387802124
486,0.3846943974494934,0.4981369078159332
487,0.3849487006664276,0.500110387802124
488,0.3906351327896118,0.5082666873931885
489,0.38896429538726807,0.5070490837097168
490,0.39674070477485657,0.5103927850723267
491,0.3915552496910095,0.5032628178596497
492,0.3915552496910095,0.5032628178596497
493,0.39674070477485657,0.5103927850723267
494,0.3906351327896118,0.5082666873931885
495,0.3906351327896118,0.5082666873931885
496,0.3846943974494934,0.4981369078159332
497,0.5522028207778931,0.6464879512786865
498,0.552733838558197,0.6493586301803589
499,0.5522028207778931,0.6464879512786865
500,0.39674070477485657,0.5103927850723267
501,0.39586687088012695,0.5141097903251648
502,0.5522028207778931,0.6464879512786865
503,0.5522028207778931,0.6464879512786865
504,0.39674070477485657,0.5103927850723267
505,0.3906351327896118,0.5082666873931885
506,0.2999175786972046,0.4189193844795227
507,0.5522028207778931,0.6464879512786865
508,0.5522028207778931,0.6464879512786865
509,0.39469245076179504,0.43023020029067993
510,0.3560592234134674,0.48162078857421875
511,0.44557949900627136,0.5804926753044128
512,0.3922734260559082,0.5095626711845398
513,0.3922734260559082,0.5095626711845398
514,0.3906351327896118,0.5082666873931885
515,0.3849487006664276,0.500110387802124
516,0.27995601296424866,0.4097020626068115
517,0.6429030895233154,0.7342788577079773
518,0.5522028207778931,0.6464879512786865
519,0.5522028207778931,0.6464879512786865
520,0.3846943974494934,0.4981369078159332
521,0.3915552496910095,0.5032628178596497
522,0.3915552496910095,0.5032628178596497
523,0.40142565965652466,0.5138646364212036
524,0.39674070477485657,0.5103927850723267
525,0.3846943974494934,0.4981369078159332
526,0.39469245076179504,0.43023020029067993
527,0.573131799697876,0.6573684811592102
528,0.3560592234134674,0.48162078857421875
529,0.5183618664741516,0.6277806758880615
530,0.3922734260559082,0.5095626711845398
531,0.573131799697876,0.6573684811592102
532,0.573131799697876,0.6573684811592102
533,0.584868848323822,0.6606928706169128
534,0.3906351327896118,0.5082666873931885
535,0.8597579598426819,0.8707880973815918
536,0.5089889168739319,0.6164220571517944
537,0.4582687020301819,0.5796504020690918
538,0.41081538796424866,0.537945032119751
539,0.4014348089694977,0.5220494866371155
540,0.39674070477485657,0.5103927850723267
541,0.41379594802856445,0.5337092280387878
542,0.552733838558197,0.6493586301803589
543,0.39674070477485657,0.5103927850723267
544,0.30214637517929077,0.4100652039051056
545,0.5669479370117188,0.6066787838935852
546,0.5522028207778931,0.6464879512786865
547,0.5522028207778931,0.6464879512786865
548,0.5522028207778931,0.6464879512786865
549,0.4021199345588684,0.5148381590843201
550,0.3915552496910095,0.5032628178596497
551,0.573131799697876,0.6573684811592102
552,0.573131799697876,0.6573684811592102
553,0.3622497320175171,0.5058385133743286
554,0.3264210820198059,0.38324737548828125
555,0.3478550910949707,0.44511568546295166
556,0.5669479370117188,0.6066787838935852
557,0.6262476444244385,0.6612197756767273
558,0.4085138738155365,0.5277745723724365
559,0.37186428904533386,0.4381566345691681
560,0.4436044991016388,0.5070338249206543
561,0.4487167000770569,0.5029281973838806
562,0.27547043561935425,0.44350841641426086
563,0.2358962744474411,0.4159795343875885
564,0.32755225896835327,0.4481653869152069
565,0.3559015691280365,0.31434276700019836
566,0.30863288044929504,0.47758230566978455
567,0.23735551536083221,0.30299633741378784
568,0.29742124676704407,0.44806772470474243
569,0.3499775826931,0.4452316462993622
570,0.3363387882709503,0.4389755427837372
571,0.40048468112945557,0.5360611081123352
572,0.398693323135376,0.516284704208374
573,0.27457526326179504,0.39918163418769836
574,0.3542999029159546,0.47142285108566284
575,0.26452988386154175,0.28139904141426086
576,0.5059778690338135,0.5998204946517944
577,0.3040812015533447,0.46115267276763916
578,0.3849487006664276,0.500110387802124
579,0.3001927435398102,0.42869213223457336
580,0.42218777537345886,0.5717443227767944
581,0.4114903509616852,0.388559490442276
582,0.37234240770339966,0.4462926387786865
583,0.28240302205085754,0.22615815699100494
584,0.2943079471588135,0.3678950071334839
585,0.2604771554470062,0.3721267879009247
586,0.3727381229400635,0.45727694034576416
587,0.47875720262527466,0.5656997561454773
588,0.3220529854297638,0.3644210994243622
589,0.5363987684249878,0.5411107540130615
590,0.6464625000953674,0.6771133542060852
591,0.32030943036079407,0.47321420907974243
592,0.31563055515289307,0.3792679011821747
593,0.28283435106277466,0.41470083594322205
594,0.41941678524017334,0.5549026727676392
595,0.3270736336708069,0.4304102659225464
596,0.41095322370529175,0.524677038192749
597,0.266094446182251,0.3683609068393707
598,0.2925007939338684,0.3702072203159332
599,0.23274533450603485,0.28791454434394836
600,0.36841681599617004,0.37672170996665955
601,0.35675349831581116,0.47660166025161743
602,0.29548388719558716,0.39330801367759705
603,0.3176157474517822,0.4318832457065582
604,0.386812299489975,0.5015345215797424
605,0.31194251775741577,0.3307632505893707
606,0.343090295791626,0.508922815322876
607,0.22400560975074768,0.3683527708053589
608,0.29548388719558716,0.39330801367759705
609,0.3314986824989319,0.4648585021495819
610,0.3727381229400635,0.45727694034576416
611,0.28572893142700195,0.35124462842941284
612,0.3843947947025299,0.514038622379303
613,0.27279964089393616,0.42448580265045166
614,0.5546289682388306,0.6073644161224365
615,0.387492835521698,0.39474132657051086
616,0.36746567487716675,0.46003878116607666
617,0.38896429538726807,0.5070490837097168
618,0.7431116700172424,0.7728449702262878
619,0.318004310131073,0.4799606502056122
620,0.37834522128105164,0.5124455690383911
621,0.3073984384536743,0.23943939805030823
622,0.3378646671772003,0.4734196960926056
623,0.28560787439346313,0.38153332471847534
624,0.343090295791626,0.508922815322876
625,0.353444904088974,0.48882803320884705
626,0.32527920603752136,0.3987676203250885
627,0.1965280920267105,0.27993521094322205
628,0.3334365487098694,0.4645390808582306
629,0.24070431292057037,0.40310823917388916
630,0.3605453073978424,0.44589489698410034
631,0.4790613651275635,0.5421483516693115
632,0.2967223823070526,0.38739168643951416
633,0.7337549328804016,0.7588943839073181
634,0.3562565743923187,0.44778698682785034
635,0.573131799697876,0.6573684811592102
636,0.447539746761322,0.5331639647483826
637,0.7550480961799622,0.8020421266555786
638,0.2822768986225128,0.42737579345703125
639,0.22935126721858978,0.41576793789863586
640,0.2563064396381378,0.37032216787338257
641,0.33215075731277466,0.34406280517578125
642,0.2858184576034546,0.21668396890163422
643,0.43132779002189636,0.5345922112464905
644,0.3054544925689697,0.45705515146255493
645,0.41195014119148254,0.5252456665039062
646,0.45881497859954834,0.5539321899414062
647,0.37347206473350525,0.43314871191978455
648,0.3057759404182434,0.4549453854560852
649,0.19668778777122498,0.27813875675201416
650,0.2993433475494385,0.4415949583053589
651,0.552733838558197,0.6493586301803589
652,0.552733838558197,0.6493586301803589
653,0.552733838558197,0.6493586301803589
654,0.4202214181423187,0.46626943349838257
655,0.35743099451065063,0.3149144649505615
656,0.7223413586616516,0.7517613768577576
657,0.44277340173721313,0.4899439513683319
658,0.39469245076179504,0.43023020029067993
659,0.573131799697876,0.6573684811592102
660,0.40142565965652466,0.5138646364212036
661,0.4575861394405365,0.5588414669036865
662,0.3086812198162079,0.4443720579147339
663,0.3086812198162079,0.4443720579147339
664,0.3086812198162079,0.4443720579147339
665,0.3086812198162079,0.4443720579147339
666,0.3086812198162079,0.4443720579147339
667,0.573131799697876,0.6573684811592102
668,0.3906351327896118,0.5082666873931885
669,0.3906351327896118,0.5082666873931885
670,0.5281936526298523,0.6241205930709839
671,0.39586687088012695,0.5141097903251648
672,0.43337246775627136,0.5455520749092102
673,0.43337246775627136,0.5455520749092102
674,0.39586687088012695,0.5141097903251648
675,0.3846943974494934,0.4981369078159332
676,0.29377490282058716,0.47087353467941284
677,0.3458760380744934,0.48063814640045166
678,0.37234240770339966,0.4462926387786865
679,0.37234240770339966,0.4462926387786865
680,0.39674070477485657,0.5103927850723267
681,0.3922734260559082,0.5095626711845398
682,0.3906351327896118,0.5082666873931885
683,0.3906351327896118,0.5082666873931885
684,0.3849487006664276,0.500110387802124
685,0.584868848323822,0.6606928706169128
686,0.39674070477485657,0.5103927850723267
687,0.3906351327896118,0.5082666873931885
688,0.5804641246795654,0.6663386225700378
689,0.5168827772140503,0.6116104125976562
690,0.3846943974494934,0.4981369078159332
691,0.584868848323822,0.6606928706169128
692,0.39674070477485657,0.5103927850723267
693,0.3915552496910095,0.5032628178596497
694,0.573131799697876,0.6573684811592102
695,0.3922734260559082,0.5095626711845398
696,0.573131799697876,0.6573684811592102
697,0.3906351327896118,0.5082666873931885
