row_id,X,Y,Presence,Week,WeekStart,ObsDate,Source,Precip_T45,Precip,Temp,SoilTemp_T30,SoilTemp_T15,Moisture_T30,Moisture_T15,RVI_T45,RVI_T30,RVI_T0,RVI_Phenology_Delta
277,37.1666666670001,0.633333333000053,1,5,2020-03-17,2020-03-18,fao_swarm,0.015990347,0.024806856,295.7380481,296.9421393,297.0416274,-5.940834496,-5.123010177,0.8342045381254015,0.8118198246000654,0.8620591256900582,-0.02238471352533611
278,37.035,0.1175,1,5,2020-03-17,2020-03-18,fao_swarm,0.042484671,0.028606533,290.8047907,291.7882602,291.7274889,-5.455274135,-6.018973314,0.9057028266226808,0.8866070971661528,0.9384218638849884,-0.019095729456527932
279,37.591388889,0.525555556000029,1,5,2020-03-17,2020-03-18,fao_swarm,0.010890097,0.013586684,296.4990615,299.0043789,299.1140775,-6.660276926,-5.276382544,0.7452216353898868,0.7099364575319076,0.9390604959438832,-0.035285177857979244
280,37.266666667,0.6,1,5,2020-03-17,2020-03-19,fao_swarm,0.015217975,0.023640692,296.819743,298.9888298,299.0130412,-6.042355363,-5.857146106,0.9046203161549238,0.7968330076677974,0.7588590011015697,-0.10778730848712637
281,37.2333333330001,0.583333333000041,1,5,2020-03-17,2020-03-19,fao_swarm,0.015990347,0.024806856,295.7380481,296.9421393,297.0416274,-5.222639451,-6.141788967,0.9836422155172472,0.9241640943098426,0.9293611284587548,-0.05947812120740459
282,37.326944444,0.077222222000046,1,5,2020-03-17,2020-03-19,fao_swarm,0.090327561,0.087519824,288.8256729,290.5747836,290.3751235,-7.245014636,-8.64195866,0.6508142838408373,0.652240297062952,0.6858065285744405,0.0014260132221146637
283,37.2333333330001,0.583333333000041,1,5,2020-03-17,2020-03-17,fao_swarm,0.015990347,0.024806856,295.7380481,296.9421393,297.0416274,-5.222639451,-6.141788967,0.9836422155172472,0.9241640943098426,0.9293611284587548,-0.05947812120740459
284,36.9883333330001,5.37305555600005,1,5,2020-03-17,2020-03-17,fao_swarm,0.002336592,0.017505377,300.52232,299.2614752,299.9451539,-5.021655505,-4.813946359,0.9143502337427796,0.9607988524140448,0.7894792478257359,0.04644861867126526
285,38.0583333330001,4.46527777800003,1,5,2020-03-17,2020-03-17,fao_swarm,0.001305178,0.02373895,296.2230036,298.912072,299.9703058,-4.580846466,-5.343019556,0.7276305945392902,1.0332339255682927,0.7860711735107383,0.3056033310290025
286,38.1669444440001,4.45833333300004,1,5,2020-03-17,2020-03-17,fao_swarm,0.001294717,0.014805882,295.1998862,297.8268561,299.0178047,-4.538936873,-5.440821639,0.924871493656824,1.0406463764045415,1.025630060457274,0.11577488274771752
287,37.9963888890001,4.39111111100004,1,5,2020-03-17,2020-03-19,fao_swarm,0.001698464,0.033158018,295.5442276,298.7106669,299.4226821,-5.108456154,-5.744626177,0.9617703093328795,0.9428973350388594,1.131689259216028,-0.01887297429402013
